grunnkrets_id,year,all_households,singles,couple_without_children,couple_with_children,other_households,single_parent_with_children
16012204,2015,568700,299000,637200,871400,795000,428200
6020604,2016,383000,291300,605200,632800,614800,334800
6020610,2016,383000,291300,605200,632800,614800,334800
6020607,2016,383000,291300,605200,632800,614800,334800
6020609,2016,383000,291300,605200,632800,614800,334800
6020606,2016,383000,291300,605200,632800,614800,334800
6020608,2016,383000,291300,605200,632800,614800,334800
6020602,2016,383000,291300,605200,632800,614800,334800
6020605,2016,383000,291300,605200,632800,614800,334800
6020611,2016,383000,291300,605200,632800,614800,334800
6020603,2016,383000,291300,605200,632800,614800,334800
6020601,2016,383000,291300,605200,632800,614800,334800
3011802,2015,477600,335000,736400,845900,658200,364500
3011801,2015,477600,335000,736400,845900,658200,364500
6170203,2015,477700,278400,573200,742600,888600,380600
6170206,2015,477700,278400,573200,742600,888600,380600
6170201,2015,477700,278400,573200,742600,888600,380600
6170207,2015,477700,278400,573200,742600,888600,380600
6170202,2015,477700,278400,573200,742600,888600,380600
6170204,2015,477700,278400,573200,742600,888600,380600
6170205,2015,477700,278400,573200,742600,888600,380600
10010703,2016,392000,265100,573200,694900,638000,364700
10010701,2016,392000,265100,573200,694900,638000,364700
10010705,2016,392000,265100,573200,694900,638000,364700
10010706,2016,392000,265100,573200,694900,638000,364700
10010708,2016,392000,265100,573200,694900,638000,364700
10010709,2016,392000,265100,573200,694900,638000,364700
10010710,2016,392000,265100,573200,694900,638000,364700
10010702,2016,392000,265100,573200,694900,638000,364700
10010704,2016,392000,265100,573200,694900,638000,364700
1040503,2016,368300,259800,573200,633900,645600,337200
1040506,2016,368300,259800,573200,633900,645600,337200
1040512,2016,368300,259800,573200,633900,645600,337200
1040508,2016,368300,259800,573200,633900,645600,337200
1040510,2016,368300,259800,573200,633900,645600,337200
1040502,2016,368300,259800,573200,633900,645600,337200
1040504,2016,368300,259800,573200,633900,645600,337200
1040509,2016,368300,259800,573200,633900,645600,337200
1040505,2016,368300,259800,573200,633900,645600,337200
1040511,2016,368300,259800,573200,633900,645600,337200
1040507,2016,368300,259800,573200,633900,645600,337200
1040501,2016,368300,259800,573200,633900,645600,337200
14450302,2016,540100,258500,573200,810800,932200,369200
14450304,2016,540100,258500,573200,810800,932200,369200
14450305,2016,540100,258500,573200,810800,932200,369200
14450306,2016,540100,258500,573200,810800,932200,369200
14450301,2016,540100,258500,573200,810800,932200,369200
14450303,2016,540100,258500,573200,810800,932200,369200
6020709,2015,437000,280500,573200,715200,701300,374200
6020705,2015,437000,280500,573200,715200,701300,374200
6020708,2015,437000,280500,573200,715200,701300,374200
6020704,2015,437000,280500,573200,715200,701300,374200
6020716,2015,437000,280500,573200,715200,701300,374200
6020721,2015,437000,280500,573200,715200,701300,374200
6020711,2015,437000,280500,573200,715200,701300,374200
6020707,2015,437000,280500,573200,715200,701300,374200
6020719,2015,437000,280500,573200,715200,701300,374200
6020718,2015,437000,280500,573200,715200,701300,374200
6020706,2015,437000,280500,573200,715200,701300,374200
6020717,2015,437000,280500,573200,715200,701300,374200
6020702,2015,437000,280500,573200,715200,701300,374200
6020703,2015,437000,280500,573200,715200,701300,374200
6020712,2015,437000,280500,573200,715200,701300,374200
6020714,2015,437000,280500,573200,715200,701300,374200
6020701,2015,437000,280500,573200,715200,701300,374200
6020710,2015,437000,280500,573200,715200,701300,374200
6020713,2015,437000,280500,573200,715200,701300,374200
6020715,2015,437000,280500,573200,715200,701300,374200
15020103,2016,499900,287900,704400,859900,867100,425300
15020105,2016,499900,287900,704400,859900,867100,425300
15020101,2016,499900,287900,704400,859900,867100,425300
15020104,2016,499900,287900,704400,859900,867100,425300
15020106,2016,499900,287900,704400,859900,867100,425300
15020102,2016,499900,287900,704400,859900,867100,425300
14440107,2015,537900,258300,541200,746500,837600,435600
14440106,2015,537900,258300,541200,746500,837600,435600
14440103,2015,537900,258300,541200,746500,837600,435600
14440105,2015,537900,258300,541200,746500,837600,435600
14440104,2015,537900,258300,541200,746500,837600,435600
14440102,2015,537900,258300,541200,746500,837600,435600
14440101,2015,537900,258300,541200,746500,837600,435600
11350204,2015,385100,261800,541200,745300,673000,391200
11350203,2015,385100,261800,541200,745300,673000,391200
11350201,2015,385100,261800,541200,745300,673000,391200
11350202,2015,385100,261800,541200,745300,673000,391200
4290303,2016,403300,243600,541200,0,644600,0
4290305,2016,403300,243600,541200,0,644600,0
4290304,2016,403300,243600,541200,0,644600,0
4290301,2016,403300,243600,541200,0,644600,0
4290302,2016,403300,243600,541200,0,644600,0
3014806,2016,567800,321600,803600,1126300,876700,440600
3014805,2016,567800,321600,803600,1126300,876700,440600
3014802,2016,567800,321600,803600,1126300,876700,440600
3014803,2016,567800,321600,803600,1126300,876700,440600
3014801,2016,567800,321600,803600,1126300,876700,440600
3014804,2016,567800,321600,803600,1126300,876700,440600
7190103,2016,567900,287000,640400,762200,859300,410900
7190105,2016,567900,287000,640400,762200,859300,410900
7190104,2016,567900,287000,640400,762200,859300,410900
7190102,2016,567900,287000,640400,762200,859300,410900
7190101,2016,567900,287000,640400,762200,859300,410900
16530301,2016,572700,272700,640400,763900,840900,413600
16530305,2016,572700,272700,640400,763900,840900,413600
16530304,2016,572700,272700,640400,763900,840900,413600
16530302,2016,572700,272700,640400,763900,840900,413600
16530303,2016,572700,272700,640400,763900,840900,413600
11340306,2015,547300,270900,576400,791900,834200,403000
11340307,2015,547300,270900,576400,791900,834200,403000
11340302,2015,547300,270900,576400,791900,834200,403000
11340303,2015,547300,270900,576400,791900,834200,403000
11340301,2015,547300,270900,576400,791900,834200,403000
11340304,2015,547300,270900,576400,791900,834200,403000
11340310,2015,547300,270900,576400,791900,834200,403000
11340305,2015,547300,270900,576400,791900,834200,403000
11340308,2015,547300,270900,576400,791900,834200,403000
11340309,2015,547300,270900,576400,791900,834200,403000
17140207,2015,583100,269700,576400,772400,841300,423700
17140202,2015,583100,269700,576400,772400,841300,423700
17140201,2015,583100,269700,576400,772400,841300,423700
17140208,2015,583100,269700,576400,772400,841300,423700
17140204,2015,583100,269700,576400,772400,841300,423700
17140205,2015,583100,269700,576400,772400,841300,423700
17140203,2015,583100,269700,576400,772400,841300,423700
17140206,2015,583100,269700,576400,772400,841300,423700
17140209,2015,583100,269700,576400,772400,841300,423700
16630507,2015,742600,279600,707600,868700,823800,390000
16630503,2015,742600,279600,707600,868700,823800,390000
16630501,2015,742600,279600,707600,868700,823800,390000
16630508,2015,742600,279600,707600,868700,823800,390000
16630510,2015,742600,279600,707600,868700,823800,390000
16630505,2015,742600,279600,707600,868700,823800,390000
16630502,2015,742600,279600,707600,868700,823800,390000
16630511,2015,742600,279600,707600,868700,823800,390000
16630506,2015,742600,279600,707600,868700,823800,390000
16630509,2015,742600,279600,707600,868700,823800,390000
20180117,2016,407400,257800,544400,766800,777600,376900
20180115,2016,407400,257800,544400,766800,777600,376900
20180116,2016,407400,257800,544400,766800,777600,376900
20180124,2016,407400,257800,544400,766800,777600,376900
20180122,2016,407400,257800,544400,766800,777600,376900
2210506,2015,459300,258200,544400,729100,747800,384700
2210501,2015,459300,258200,544400,729100,747800,384700
2210508,2015,459300,258200,544400,729100,747800,384700
2210504,2015,459300,258200,544400,729100,747800,384700
2210505,2015,459300,258200,544400,729100,747800,384700
2210507,2015,459300,258200,544400,729100,747800,384700
2210503,2015,459300,258200,544400,729100,747800,384700
2210502,2015,459300,258200,544400,729100,747800,384700
2210509,2015,459300,258200,544400,729100,747800,384700
2210510,2015,459300,258200,544400,729100,747800,384700
4121208,2015,434000,248100,544400,747900,681900,399700
4121222,2015,434000,248100,544400,747900,681900,399700
4121209,2015,434000,248100,544400,747900,681900,399700
4121212,2015,434000,248100,544400,747900,681900,399700
4121223,2015,434000,248100,544400,747900,681900,399700
4121201,2015,434000,248100,544400,747900,681900,399700
4121204,2015,434000,248100,544400,747900,681900,399700
4121224,2015,434000,248100,544400,747900,681900,399700
4121210,2015,434000,248100,544400,747900,681900,399700
4121202,2015,434000,248100,544400,747900,681900,399700
4121207,2015,434000,248100,544400,747900,681900,399700
4121203,2015,434000,248100,544400,747900,681900,399700
4121221,2015,434000,248100,544400,747900,681900,399700
4121205,2015,434000,248100,544400,747900,681900,399700
4121211,2015,434000,248100,544400,747900,681900,399700
4121206,2015,434000,248100,544400,747900,681900,399700
2190702,2015,518300,307100,806800,938000,766300,398400
2190712,2015,518300,307100,806800,938000,766300,398400
2190704,2015,518300,307100,806800,938000,766300,398400
2190707,2015,518300,307100,806800,938000,766300,398400
2190708,2015,518300,307100,806800,938000,766300,398400
2190703,2015,518300,307100,806800,938000,766300,398400
2190714,2015,518300,307100,806800,938000,766300,398400
2190711,2015,518300,307100,806800,938000,766300,398400
2190710,2015,518300,307100,806800,938000,766300,398400
2190715,2015,518300,307100,806800,938000,766300,398400
2190709,2015,518300,307100,806800,938000,766300,398400
2190705,2015,518300,307100,806800,938000,766300,398400
2190706,2015,518300,307100,806800,938000,766300,398400
2190701,2015,518300,307100,806800,938000,766300,398400
2190713,2015,518300,307100,806800,938000,766300,398400
6020401,2016,438100,300600,643600,880800,743600,357300
6020408,2016,438100,300600,643600,880800,743600,357300
6020403,2016,438100,300600,643600,880800,743600,357300
6020404,2016,438100,300600,643600,880800,743600,357300
6020405,2016,438100,300600,643600,880800,743600,357300
6020402,2016,438100,300600,643600,880800,743600,357300
6020406,2016,438100,300600,643600,880800,743600,357300
6020409,2016,438100,300600,643600,880800,743600,357300
6020407,2016,438100,300600,643600,880800,743600,357300
19030201,2015,627100,309700,611600,797500,841600,420600
19030205,2015,627100,309700,611600,797500,841600,420600
19030204,2015,627100,309700,611600,797500,841600,420600
19030202,2015,627100,309700,611600,797500,841600,420600
19030203,2015,627100,309700,611600,797500,841600,420600
17510204,2016,442700,245200,579600,748700,819600,353600
17510209,2016,442700,245200,579600,748700,819600,353600
17510208,2016,442700,245200,579600,748700,819600,353600
17510205,2016,442700,245200,579600,748700,819600,353600
17510201,2016,442700,245200,579600,748700,819600,353600
17510207,2016,442700,245200,579600,748700,819600,353600
17510206,2016,442700,245200,579600,748700,819600,353600
19030603,2016,473700,275800,579600,762400,781500,372600
19030606,2016,473700,275800,579600,762400,781500,372600
19030605,2016,473700,275800,579600,762400,781500,372600
19030604,2016,473700,275800,579600,762400,781500,372600
19030601,2016,473700,275800,579600,762400,781500,372600
19030602,2016,473700,275800,579600,762400,781500,372600
7041002,2016,371700,268900,579600,756400,695400,372500
7041004,2016,371700,268900,579600,756400,695400,372500
7041001,2016,371700,268900,579600,756400,695400,372500
7041003,2016,371700,268900,579600,756400,695400,372500
18050503,2015,359800,269200,579600,701500,610800,359700
18050502,2015,359800,269200,579600,701500,610800,359700
18050504,2015,359800,269200,579600,701500,610800,359700
18050501,2015,359800,269200,579600,701500,610800,359700
19024205,2015,514100,264500,547600,661700,0,0
19024203,2015,514100,264500,547600,661700,0,0
19024201,2015,514100,264500,547600,661700,0,0
19024204,2015,514100,264500,547600,661700,0,0
4190501,2015,509800,244500,547600,699200,743200,388400
4190503,2015,509800,244500,547600,699200,743200,388400
4190504,2015,509800,244500,547600,699200,743200,388400
4190502,2015,509800,244500,547600,699200,743200,388400
3011605,2016,434000,350700,678800,768300,550300,387200
3011606,2016,434000,350700,678800,768300,550300,387200
3011602,2016,434000,350700,678800,768300,550300,387200
3011603,2016,434000,350700,678800,768300,550300,387200
3011607,2016,434000,350700,678800,768300,550300,387200
3011604,2016,434000,350700,678800,768300,550300,387200
3011601,2016,434000,350700,678800,768300,550300,387200
6270106,2016,596700,294100,678800,834900,885800,425100
6270111,2016,596700,294100,678800,834900,885800,425100
6270108,2016,596700,294100,678800,834900,885800,425100
6270103,2016,596700,294100,678800,834900,885800,425100
6270107,2016,596700,294100,678800,834900,885800,425100
6270105,2016,596700,294100,678800,834900,885800,425100
6270109,2016,596700,294100,678800,834900,885800,425100
6270102,2016,596700,294100,678800,834900,885800,425100
6270104,2016,596700,294100,678800,834900,885800,425100
6270110,2016,596700,294100,678800,834900,885800,425100
6270101,2016,596700,294100,678800,834900,885800,425100
6260902,2015,610900,326000,678800,883700,887500,433600
6260907,2015,610900,326000,678800,883700,887500,433600
6260906,2015,610900,326000,678800,883700,887500,433600
6260901,2015,610900,326000,678800,883700,887500,433600
6260904,2015,610900,326000,678800,883700,887500,433600
6260903,2015,610900,326000,678800,883700,887500,433600
6260905,2015,610900,326000,678800,883700,887500,433600
4120121,2015,549900,257300,614800,746500,779400,388500
4120124,2015,549900,257300,614800,746500,779400,388500
4120105,2015,549900,257300,614800,746500,779400,388500
4120102,2015,549900,257300,614800,746500,779400,388500
4120126,2015,549900,257300,614800,746500,779400,388500
4120122,2015,549900,257300,614800,746500,779400,388500
4120104,2015,549900,257300,614800,746500,779400,388500
4120127,2015,549900,257300,614800,746500,779400,388500
4120125,2015,549900,257300,614800,746500,779400,388500
4120123,2015,549900,257300,614800,746500,779400,388500
4120103,2015,549900,257300,614800,746500,779400,388500
6180104,2015,440900,252800,614800,725800,795000,402700
6180101,2015,440900,252800,614800,725800,795000,402700
6180102,2015,440900,252800,614800,725800,795000,402700
6180105,2015,440900,252800,614800,725800,795000,402700
6180107,2015,440900,252800,614800,725800,795000,402700
6180106,2015,440900,252800,614800,725800,795000,402700
6180103,2015,440900,252800,614800,725800,795000,402700
6180108,2015,440900,252800,614800,725800,795000,402700
1052305,2015,515000,270400,582800,765800,735400,388900
1052304,2015,515000,270400,582800,765800,735400,388900
1052309,2015,515000,270400,582800,765800,735400,388900
1052306,2015,515000,270400,582800,765800,735400,388900
1052308,2015,515000,270400,582800,765800,735400,388900
1052303,2015,515000,270400,582800,765800,735400,388900
1052307,2015,515000,270400,582800,765800,735400,388900
1052301,2015,515000,270400,582800,765800,735400,388900
1052302,2015,515000,270400,582800,765800,735400,388900
15480203,2015,615000,274000,582800,770900,893900,440100
15480204,2015,615000,274000,582800,770900,893900,440100
15480202,2015,615000,274000,582800,770900,893900,440100
15480201,2015,615000,274000,582800,770900,893900,440100
8340206,2016,521700,276400,582800,755000,889700,374700
8340203,2016,521700,276400,582800,755000,889700,374700
8340207,2016,521700,276400,582800,755000,889700,374700
8340205,2016,521700,276400,582800,755000,889700,374700
8340208,2016,521700,276400,582800,755000,889700,374700
8340201,2016,521700,276400,582800,755000,889700,374700
8340202,2016,521700,276400,582800,755000,889700,374700
5430105,2015,439000,266800,550800,693800,0,0
5430103,2015,439000,266800,550800,693800,0,0
5430106,2015,439000,266800,550800,693800,0,0
5430102,2015,439000,266800,550800,693800,0,0
5430104,2015,439000,266800,550800,693800,0,0
5430101,2015,439000,266800,550800,693800,0,0
18680101,2015,469100,242600,550800,744600,715400,368100
18680104,2015,469100,242600,550800,744600,715400,368100
18680105,2015,469100,242600,550800,744600,715400,368100
18680102,2015,469100,242600,550800,744600,715400,368100
18680106,2015,469100,242600,550800,744600,715400,368100
18680108,2015,469100,242600,550800,744600,715400,368100
18680103,2015,469100,242600,550800,744600,715400,368100
18680107,2015,469100,242600,550800,744600,715400,368100
4180110,2015,453900,253900,550800,711400,700300,343500
4180101,2015,453900,253900,550800,711400,700300,343500
4180108,2015,453900,253900,550800,711400,700300,343500
4180106,2015,453900,253900,550800,711400,700300,343500
4180105,2015,453900,253900,550800,711400,700300,343500
4180107,2015,453900,253900,550800,711400,700300,343500
4180102,2015,453900,253900,550800,711400,700300,343500
4180109,2015,453900,253900,550800,711400,700300,343500
4180104,2015,453900,253900,550800,711400,700300,343500
4180103,2015,453900,253900,550800,711400,700300,343500
12650102,2016,519200,265700,550800,845600,1015700,441400
12650103,2016,519200,265700,550800,845600,1015700,441400
12650104,2016,519200,265700,550800,845600,1015700,441400
12650101,2016,519200,265700,550800,845600,1015700,441400
4230304,2015,375000,231900,550800,721700,658100,402600
4230301,2015,375000,231900,550800,721700,658100,402600
4230307,2015,375000,231900,550800,721700,658100,402600
4230308,2015,375000,231900,550800,721700,658100,402600
4230306,2015,375000,231900,550800,721700,658100,402600
4230302,2015,375000,231900,550800,721700,658100,402600
4230305,2015,375000,231900,550800,721700,658100,402600
4230303,2015,375000,231900,550800,721700,658100,402600
7220402,2016,597600,271400,682000,914000,911300,459400
7220403,2016,597600,271400,682000,914000,911300,459400
7220401,2016,597600,271400,682000,914000,911300,459400
8061906,2016,506900,281700,650000,788900,829200,426200
8061902,2016,506900,281700,650000,788900,829200,426200
8061903,2016,506900,281700,650000,788900,829200,426200
8061904,2016,506900,281700,650000,788900,829200,426200
8061901,2016,506900,281700,650000,788900,829200,426200
8061905,2016,506900,281700,650000,788900,829200,426200
4270504,2015,573300,316300,650000,793400,752700,402700
4270503,2015,573300,316300,650000,793400,752700,402700
4270502,2015,573300,316300,650000,793400,752700,402700
4270501,2015,573300,316300,650000,793400,752700,402700
12010416,2016,481100,318400,650000,829800,769400,414600
12010422,2016,481100,318400,650000,829800,769400,414600
12010421,2016,481100,318400,650000,829800,769400,414600
12010404,2016,481100,318400,650000,829800,769400,414600
12010415,2016,481100,318400,650000,829800,769400,414600
12010409,2016,481100,318400,650000,829800,769400,414600
12010407,2016,481100,318400,650000,829800,769400,414600
12010412,2016,481100,318400,650000,829800,769400,414600
12010402,2016,481100,318400,650000,829800,769400,414600
12010414,2016,481100,318400,650000,829800,769400,414600
12010406,2016,481100,318400,650000,829800,769400,414600
12010419,2016,481100,318400,650000,829800,769400,414600
12010403,2016,481100,318400,650000,829800,769400,414600
12010408,2016,481100,318400,650000,829800,769400,414600
12010413,2016,481100,318400,650000,829800,769400,414600
12010405,2016,481100,318400,650000,829800,769400,414600
12010418,2016,481100,318400,650000,829800,769400,414600
12010401,2016,481100,318400,650000,829800,769400,414600
12010410,2016,481100,318400,650000,829800,769400,414600
12010411,2016,481100,318400,650000,829800,769400,414600
12010417,2016,481100,318400,650000,829800,769400,414600
12010420,2016,481100,318400,650000,829800,769400,414600
4290303,2015,391300,232100,456200,0,662900,0
4290304,2015,391300,232100,456200,0,662900,0
4290301,2015,391300,232100,456200,0,662900,0
4290302,2015,391300,232100,456200,0,662900,0
4290305,2015,391300,232100,456200,0,662900,0
7230102,2016,494100,278400,618000,747400,794000,364900
7230106,2016,494100,278400,618000,747400,794000,364900
7230108,2016,494100,278400,618000,747400,794000,364900
7230104,2016,494100,278400,618000,747400,794000,364900
7230109,2016,494100,278400,618000,747400,794000,364900
7230105,2016,494100,278400,618000,747400,794000,364900
7230111,2016,494100,278400,618000,747400,794000,364900
7230101,2016,494100,278400,618000,747400,794000,364900
7230107,2016,494100,278400,618000,747400,794000,364900
7230112,2016,494100,278400,618000,747400,794000,364900
7230113,2016,494100,278400,618000,747400,794000,364900
7230110,2016,494100,278400,618000,747400,794000,364900
10040201,2015,438600,257300,618000,801600,809800,353800
10040204,2015,438600,257300,618000,801600,809800,353800
10040203,2015,438600,257300,618000,801600,809800,353800
10040205,2015,438600,257300,618000,801600,809800,353800
10040202,2015,438600,257300,618000,801600,809800,353800
10040206,2015,438600,257300,618000,801600,809800,353800
15040307,2015,372000,284000,586000,687100,632100,371900
15040305,2015,372000,284000,586000,687100,632100,371900
15040308,2015,372000,284000,586000,687100,632100,371900
15040301,2015,372000,284000,586000,687100,632100,371900
15040309,2015,372000,284000,586000,687100,632100,371900
15040306,2015,372000,284000,586000,687100,632100,371900
15040304,2015,372000,284000,586000,687100,632100,371900
15040303,2015,372000,284000,586000,687100,632100,371900
15040302,2015,372000,284000,586000,687100,632100,371900
6280206,2016,484400,275200,586000,755300,786800,390900
6280204,2016,484400,275200,586000,755300,786800,390900
6280202,2016,484400,275200,586000,755300,786800,390900
6280201,2016,484400,275200,586000,755300,786800,390900
6280207,2016,484400,275200,586000,755300,786800,390900
6280205,2016,484400,275200,586000,755300,786800,390900
6280203,2016,484400,275200,586000,755300,786800,390900
6240408,2015,469600,275900,586000,744200,746100,390600
6240401,2015,469600,275900,586000,744200,746100,390600
6240403,2015,469600,275900,586000,744200,746100,390600
6240407,2015,469600,275900,586000,744200,746100,390600
6240404,2015,469600,275900,586000,744200,746100,390600
6240402,2015,469600,275900,586000,744200,746100,390600
6240406,2015,469600,275900,586000,744200,746100,390600
6240405,2015,469600,275900,586000,744200,746100,390600
6240410,2015,469600,275900,586000,744200,746100,390600
6240409,2015,469600,275900,586000,744200,746100,390600
2330309,2015,638100,301000,685200,926900,845700,431500
2330313,2015,638100,301000,685200,926900,845700,431500
2330315,2015,638100,301000,685200,926900,845700,431500
2330314,2015,638100,301000,685200,926900,845700,431500
2330312,2015,638100,301000,685200,926900,845700,431500
2330311,2015,638100,301000,685200,926900,845700,431500
2330303,2015,638100,301000,685200,926900,845700,431500
2330305,2015,638100,301000,685200,926900,845700,431500
2330306,2015,638100,301000,685200,926900,845700,431500
2330304,2015,638100,301000,685200,926900,845700,431500
2330307,2015,638100,301000,685200,926900,845700,431500
2330310,2015,638100,301000,685200,926900,845700,431500
2330317,2015,638100,301000,685200,926900,845700,431500
2330308,2015,638100,301000,685200,926900,845700,431500
2330302,2015,638100,301000,685200,926900,845700,431500
2330301,2015,638100,301000,685200,926900,845700,431500
2330316,2015,638100,301000,685200,926900,845700,431500
11030101,2015,559300,304100,685200,818200,883100,412600
11030102,2015,559300,304100,685200,818200,883100,412600
11030104,2015,559300,304100,685200,818200,883100,412600
11030105,2015,559300,304100,685200,818200,883100,412600
5020404,2016,292000,243200,457800,465300,477700,339200
5020402,2016,292000,243200,457800,465300,477700,339200
5020405,2016,292000,243200,457800,465300,477700,339200
5020403,2016,292000,243200,457800,465300,477700,339200
5020406,2016,292000,243200,457800,465300,477700,339200
5020401,2016,292000,243200,457800,465300,477700,339200
5330204,2016,508000,275300,621200,741500,780300,396100
5330206,2016,508000,275300,621200,741500,780300,396100
5330205,2016,508000,275300,621200,741500,780300,396100
5330207,2016,508000,275300,621200,741500,780300,396100
5330202,2016,508000,275300,621200,741500,780300,396100
5330201,2016,508000,275300,621200,741500,780300,396100
5330203,2016,508000,275300,621200,741500,780300,396100
5330208,2016,508000,275300,621200,741500,780300,396100
10011403,2015,616700,305900,621200,775800,734500,377800
10011405,2015,616700,305900,621200,775800,734500,377800
10011401,2015,616700,305900,621200,775800,734500,377800
10011402,2015,616700,305900,621200,775800,734500,377800
10011404,2015,616700,305900,621200,775800,734500,377800
12560103,2016,638300,275800,621200,795200,869300,386400
12560106,2016,638300,275800,621200,795200,869300,386400
12560108,2016,638300,275800,621200,795200,869300,386400
12560107,2016,638300,275800,621200,795200,869300,386400
12560102,2016,638300,275800,621200,795200,869300,386400
12560104,2016,638300,275800,621200,795200,869300,386400
12560101,2016,638300,275800,621200,795200,869300,386400
12560105,2016,638300,275800,621200,795200,869300,386400
2160505,2015,553100,281000,621200,765200,831800,406100
2160504,2015,553100,281000,621200,765200,831800,406100
2160503,2015,553100,281000,621200,765200,831800,406100
2160507,2015,553100,281000,621200,765200,831800,406100
2160501,2015,553100,281000,621200,765200,831800,406100
2160508,2015,553100,281000,621200,765200,831800,406100
2160506,2015,553100,281000,621200,765200,831800,406100
2160502,2015,553100,281000,621200,765200,831800,406100
8060209,2015,378800,255800,589200,743700,756400,363800
8060208,2015,378800,255800,589200,743700,756400,363800
8060204,2015,378800,255800,589200,743700,756400,363800
8060205,2015,378800,255800,589200,743700,756400,363800
8060210,2015,378800,255800,589200,743700,756400,363800
8060206,2015,378800,255800,589200,743700,756400,363800
8060202,2015,378800,255800,589200,743700,756400,363800
8060201,2015,378800,255800,589200,743700,756400,363800
8060203,2015,378800,255800,589200,743700,756400,363800
8060207,2015,378800,255800,589200,743700,756400,363800
18400105,2016,493800,266400,590100,766800,797700,397000
18400107,2016,493800,266400,590100,766800,797700,397000
18400115,2016,493800,266400,590100,766800,797700,397000
18400108,2016,493800,266400,590100,766800,797700,397000
18400102,2016,493800,266400,590100,766800,797700,397000
18400103,2016,493800,266400,590100,766800,797700,397000
18400104,2016,493800,266400,590100,766800,797700,397000
18400112,2016,493800,266400,590100,766800,797700,397000
18400114,2016,493800,266400,590100,766800,797700,397000
18400101,2016,493800,266400,590100,766800,797700,397000
18400110,2016,493800,266400,590100,766800,797700,397000
18400109,2016,493800,266400,590100,766800,797700,397000
18400106,2016,493800,266400,590100,766800,797700,397000
18400113,2016,493800,266400,590100,766800,797700,397000
12160111,2015,554000,267300,590100,772300,798800,405900
12160112,2015,554000,267300,590100,772300,798800,405900
12160106,2015,554000,267300,590100,772300,798800,405900
12160102,2015,554000,267300,590100,772300,798800,405900
12160101,2015,554000,267300,590100,772300,798800,405900
12160103,2015,554000,267300,590100,772300,798800,405900
12160104,2015,554000,267300,590100,772300,798800,405900
12160109,2015,554000,267300,590100,772300,798800,405900
12160110,2015,554000,267300,590100,772300,798800,405900
12160105,2015,554000,267300,590100,772300,798800,405900
12160108,2015,554000,267300,590100,772300,798800,405900
12160107,2015,554000,267300,590100,772300,798800,405900
2200804,2016,628000,302100,721300,942100,920400,525400
2200807,2016,628000,302100,721300,942100,920400,525400
2200808,2016,628000,302100,721300,942100,920400,525400
2200801,2016,628000,302100,721300,942100,920400,525400
2200806,2016,628000,302100,721300,942100,920400,525400
2200805,2016,628000,302100,721300,942100,920400,525400
2200803,2016,628000,302100,721300,942100,920400,525400
2200802,2016,628000,302100,721300,942100,920400,525400
11350504,2016,478700,286200,558100,804300,0,0
11350501,2016,478700,286200,558100,804300,0,0
11350502,2016,478700,286200,558100,804300,0,0
11350503,2016,478700,286200,558100,804300,0,0
11350505,2016,478700,286200,558100,804300,0,0
4120921,2016,492800,272900,558100,687700,777000,389000
4120941,2016,492800,272900,558100,687700,777000,389000
4120943,2016,492800,272900,558100,687700,777000,389000
4120924,2016,492800,272900,558100,687700,777000,389000
4120901,2016,492800,272900,558100,687700,777000,389000
4120903,2016,492800,272900,558100,687700,777000,389000
4120945,2016,492800,272900,558100,687700,777000,389000
4120925,2016,492800,272900,558100,687700,777000,389000
4120902,2016,492800,272900,558100,687700,777000,389000
4120942,2016,492800,272900,558100,687700,777000,389000
4120922,2016,492800,272900,558100,687700,777000,389000
4120923,2016,492800,272900,558100,687700,777000,389000
4120944,2016,492800,272900,558100,687700,777000,389000
18380213,2016,438500,254900,558100,816600,780200,362200
18380214,2016,438500,254900,558100,816600,780200,362200
18380207,2016,438500,254900,558100,816600,780200,362200
18380203,2016,438500,254900,558100,816600,780200,362200
18380212,2016,438500,254900,558100,816600,780200,362200
18380202,2016,438500,254900,558100,816600,780200,362200
18380209,2016,438500,254900,558100,816600,780200,362200
18380206,2016,438500,254900,558100,816600,780200,362200
18380205,2016,438500,254900,558100,816600,780200,362200
18380208,2016,438500,254900,558100,816600,780200,362200
18380211,2016,438500,254900,558100,816600,780200,362200
18380204,2016,438500,254900,558100,816600,780200,362200
9040304,2015,544900,270000,558100,747800,747600,400000
9040305,2015,544900,270000,558100,747800,747600,400000
9040306,2015,544900,270000,558100,747800,747600,400000
9040303,2015,544900,270000,558100,747800,747600,400000
9040302,2015,544900,270000,558100,747800,747600,400000
9040309,2015,544900,270000,558100,747800,747600,400000
9040307,2015,544900,270000,558100,747800,747600,400000
9040308,2015,544900,270000,558100,747800,747600,400000
9040310,2015,544900,270000,558100,747800,747600,400000
8060810,2016,451100,274300,558100,683900,679400,352000
8060805,2016,451100,274300,558100,683900,679400,352000
8060812,2016,451100,274300,558100,683900,679400,352000
8060814,2016,451100,274300,558100,683900,679400,352000
8060802,2016,451100,274300,558100,683900,679400,352000
8060819,2016,451100,274300,558100,683900,679400,352000
8060807,2016,451100,274300,558100,683900,679400,352000
8060803,2016,451100,274300,558100,683900,679400,352000
8060804,2016,451100,274300,558100,683900,679400,352000
8060806,2016,451100,274300,558100,683900,679400,352000
8060811,2016,451100,274300,558100,683900,679400,352000
8060809,2016,451100,274300,558100,683900,679400,352000
